Subject,Type,Timepoint,Rating,BRat
5f1b2c6bb5afc42e312b436a,Other,Current,3,0.5
5dd2c9f2c925a82e5167ef8b,Other,Current,3,0.5
5b7cbe9db630cf000125dffe,Other,Current,2,0.250114155
59296fb2e8a7ff000163f033,Other,Current,3,0.5
5f9c3ecd9a95b50a57842e5c,Other,Current,3,0.5
5d94794a521f890016f93604,Other,Current,3,0.5
599ec7dc617ca80001fcd124,Other,Current,3,0.5
5e531b2205acdb33c0f5f24c,Other,Current,3,0.5
5dd3e9d93228863b9c89ad1a,Other,Current,2,0.250114155
5dbaded2af6b8e0e8c3632ed,Other,Current,3,0.5
5c12521fbf739a0001cfeb03,Other,Current,5,0.999771689
5db0a97f127d4000117cdfa0,Other,Current,2,0.250114155
5b26ed8a8ecf3f0001619040,Other,Current,2,0.250114155
58e79ac632bebb0001b741ec,Other,Current,3,0.5
5bf08e67d63d690001360a79,Other,Current,3,0.5
5b707a406f0ed10001bfb973,Other,Current,3,0.5
5f4c4dd50a92c286c1972f06,Other,Current,2,0.250114155
5f3ac1732efa0a74f975b1a8,Other,Current,3,0.5
5ea70b0537c5170b90ece8ac,Other,Current,2,0.250114155
5b9efb73d1ff7a00013bfe84,Other,Current,2,0.250114155
5f4813c94e8b081877fb26a6,Other,Current,2,0.250114155
5a947fb0f05361000171b5a3,Other,Current,3,0.5
5e89fdffad009e010e958ee7,Other,Current,3,0.5
5a5c23afe0cf3d0001268781,Other,Current,3,0.5
5f50732850c7c600098593df,Other,Current,2,0.250114155
5e2ac2aa0038f21089a533a4,Other,Current,3,0.5
59977c8ba7b2400001523396,Other,Current,3,0.5
5a5d7a42acc75b00017a8193,Other,Current,2,0.250114155
5ecaa9b289161d043d541b6c,Other,Current,3,0.5
599be3660ed7ae0001991db9,Other,Current,3,0.5
5f773334d74b082186824cac,Other,Current,4,0.749885845
5dea8a8fcd6328000aeb1cf4,Other,Current,3,0.5
5e3d679eaa341501c1a5a90b,Other,Current,1,0.000228311
5aeeb4903c80f200013af2ed,Other,Current,5,0.999771689
5dc59aea37023940a0860dea,Other,Current,3,0.5
5e3adfc595ff562fbdd130fa,Other,Current,3,0.5
5f26a21c70a6d23f6032b1ea,Other,Current,3,0.5
5c58e01e6f4ec5000164c35a,Other,Current,1,0.000228311
5f482b0da1cde52de45f174c,Other,Current,3,0.5
5e1a288a1859772a7ff2700a,Other,Current,3,0.5
5e9420fb792513752fd18744,Other,Current,3,0.5
5c39606586c1450001a9675d,Other,Current,2,0.250114155
5de9ca36a484410fdd8a928b,Other,Current,3,0.5
559fa17cfdf99b69c369d364,Other,Current,2,0.250114155
5ec771e68288e91bf1919096,Other,Current,4,0.749885845
5f6c102b6ec04317fc9a8127,Other,Current,3,0.5
5e4a59b502b78f4a232c0cff,Other,Current,3,0.5
5f034b403ad29e529145f174,Other,Current,3,0.5
5c31847f10677f0001ddc781,Other,Current,2,0.250114155
5ea5dd6605b5170963934a65,Other,Current,2,0.250114155
5e795b321feceb5164cd115d,Other,Current,3,0.5
5fa322092858085f30d5b011,Other,Current,1,0.000228311
5f50468c0868af1baaec306c,Other,Current,3,0.5
570521cfde5095001018a0c8,Other,Current,4,0.749885845
5b97f70161c19e00018db4a8,Other,Current,3,0.5
5b3e3a299a6a140001222ea1,Other,Current,4,0.749885845
557d84c8fdf99b4d577438df,Other,Current,5,0.999771689
5db3029ffa4efa000a145bde,Other,Current,3,0.5
54af2a48fdf99b09c01b3801,Other,Current,3,0.5
5e46f51bc3298c1bf813a984,Other,Current,4,0.749885845
5f2502c10858c4143fafa023,Other,Current,2,0.250114155
592e85797b619d0001cb07e9,Other,Current,3,0.5
55cd909c34e906000a8d1e1e,Other,Current,3,0.5
5f5feca329bdfb0cfc2a8928,Other,Current,5,0.999771689
5f723cf881f5c0159cfa6da1,Other,Current,4,0.749885845
5e3d91a08dfa83000c9f4d36,Other,Current,1,0.000228311
5ee9b0eb623285360eda1910,Other,Current,3,0.5
5eb030b6e679c6080c9b2350,Other,Current,4,0.749885845
5e87e49bb69f7b469f03cc68,Other,Current,3,0.5
5c3027ef69d7820001063974,Other,Current,3,0.5
5d6edb6ada16690017c9b828,Other,Current,3,0.5
5f500418133110165a1539a9,Other,Current,3,0.5
5f0dec5bb2612205fe864ab6,Other,Current,2,0.250114155
5c83f1ed20b39a001440b6b1,Other,Current,3,0.5
5f5f039252a9217cad40cc18,Other,Current,3,0.5
5be2e7e491deed00015adcb0,Other,Current,2,0.250114155
5c6b2f0d5b27b00001a3561f,Other,Current,4,0.749885845
5ec453f93ba6b432bdf01d58,Other,Current,3,0.5
5c7a94dc8fbcb100146b6dc7,Other,Current,3,0.5
5ecffcc0d483170a794928e9,Other,Current,4,0.749885845
59347d4f53490b0001563e47,Other,Current,3,0.5
5d1d3f10d5669200017b4e46,Other,Current,3,0.5
5e975c32ca82b62079dc8f7c,Other,Current,4,0.749885845
5dae25fc2e361800135fbd02,Other,Current,3,0.5
5df58b28ecb3ea3ed1ceea37,Other,Current,3,0.5
5e770f11a9d3b527c662aa23,Other,Current,3,0.5
5d453e8723a5bb0001492546,Other,Current,3,0.5
58ed2be2a083320001a13783,Other,Current,3,0.5
5f52e45ad408d55fa156aa21,Other,Current,2,0.250114155
5e3dff6b8714b707b9a258b0,Other,Current,4,0.749885845
5f1703a31ea06d025b729ad9,Other,Current,3,0.5
5d1618630b1f87001715eca7,Other,Current,3,0.5
5e8d44819163b611f62d706c,Other,Current,3,0.5
5f5d48f1c6768e5bcae08170,Other,Current,2,0.250114155
5c5deed04ee81200018ebb4a,Other,Current,4,0.749885845
5f2a13417b4ac51dc95d38c1,Other,Current,2,0.250114155
5d14cea059c33d0001f19bb3,Other,Current,3,0.5
5f9803e732d857040c277dd9,Other,Current,3,0.5
5edc3b7a96a72790ae256a1d,Other,Current,5,0.999771689
5e7c987c0d34ae2d8f9c7d8e,Other,Current,2,0.250114155
5d256c9b3eee7d001541a073,Other,Current,2,0.250114155
5987c9f26ab9880001b5b04d,Other,Current,3,0.5
5dd106ec7beb291ab1c63d0f,Other,Current,3,0.5
5d478068ff3efc001a89d7de,Other,Current,3,0.5
5ceff2032de4e90015c822c4,Other,Current,2,0.250114155
5d4e24cdcc0b630001a2698d,Other,Current,3,0.5
5e0d416d13ec504cb9c43cbf,Other,Current,3,0.5
5c7dcd11f066ff001568e56a,Other,Current,2,0.250114155
5f0963c6310eaf000b922e94,Other,Current,2,0.250114155
5b9ec956c8a17f000171f7ad,Other,Current,2,0.250114155
5e9aa65a9d211b140b6919f7,Other,Current,5,0.999771689
5ed8c264d134c803a2670e4c,Other,Current,3,0.5
5d4b265b72db9d0015e8aac6,Other,Current,3,0.5
5e7d031be805560ae6b93dba,Other,Current,2,0.250114155
5aa55cf8dbdb470001ef4cc5,Other,Current,2,0.250114155
5a7cb079aa46dd00016b5bfb,Other,Current,4,0.749885845
5c3fb71b36052e00016bb1a6,Other,Current,2,0.250114155
5ee2b44f470fa7446a470c8d,Other,Current,2,0.250114155
5e6869e6fe7f431210ced3f1,Other,Current,2,0.250114155
5debccb0389fde2b5e13fcea,Other,Current,4,0.749885845
5c11f8202b16ba0001c8b764,Other,Current,2,0.250114155
5ed1c05a74af59110a5aa82f,Other,Current,5,0.999771689
5e5d641259df370779040d9e,Other,Current,2,0.250114155
5aeda69f9457e00001054d76,Other,Current,4,0.749885845
5f48348c7dfbf12d50c6a7ec,Other,Current,3,0.5
589a46af57995d0001a8a03a,Other,Current,3,0.5
5a708ef2f1530b000103bfab,Other,Current,3,0.5
5eb24b26f30ede1a6ae46c14,Other,Current,1,0.000228311
5ea7434507a21c11406c58d6,Other,Current,3,0.5
5c5aecc774a76f0001a25ced,Other,Current,2,0.250114155
583f12f545073d0001fac52d,Other,Current,3,0.5
5dc091fa9be08f03fb01a816,Other,Current,1,0.000228311
5e2b0d34a8dc8c000cc53114,Other,Current,3,0.5
5ab415206db3e700011bde54,Other,Current,2,0.250114155
5cec2163d439ae0016596611,Other,Current,3,0.5
57b9bafdfc23450001acc1ac,Other,Current,2,0.250114155
5ac6cc039534ba0001c75642,Other,Current,2,0.250114155
5cb9ca6814b3cb0017e4f7dd,Other,Current,2,0.250114155
5f29aacd4eeb0b10914d3dc5,Other,Current,4,0.749885845
5c720c7278263500015665f9,Other,Current,2,0.250114155
5ef428a45311db1c83d82b34,Other,Current,2,0.250114155
5edad5d3b940fe72e6c321ac,Other,Current,2,0.250114155
5cb52a1e33f33d0001249130,Other,Current,2,0.250114155
5e2784b2cf46ff9ab1191cc9,Other,Current,3,0.5
5c5732a80a537a00019ea4eb,Other,Current,2,0.250114155
5b197b8088ee7400012ae154,Other,Current,2,0.250114155
5d204134abea8100173fa8a4,Other,Current,2,0.250114155
5b76d0f5fca8d9000139404c,Other,Current,2,0.250114155
5bdc4d25a49c2800019e1c24,Other,Current,3,0.5
5f109c350780b10d05983394,Other,Current,2,0.250114155
56e6a66af6ed900006a5867c,Other,Current,2,0.250114155
5d329756062745001921494a,Other,Current,2,0.250114155
5eea591930ca5f0ddaa75a7f,Other,Current,4,0.749885845
5e1414d158a5c7a5a1d99be3,Other,Current,1,0.000228311
5dfcfabe2b12bd9d55590694,Other,Current,2,0.250114155
5ea963dc8304320363c8398c,Other,Current,3,0.5
5ecd649985aa0b0c194928bb,Other,Current,3,0.5
5ddaa1e583e309a04100bd57,Other,Current,2,0.250114155
5ed2109da3c8c204b76f6cd5,Other,Current,3,0.5
56e1bbcb6ce054000b3ffcb8,Other,Current,2,0.250114155
55be9292fdf99b4c861994d8,Other,Current,4,0.749885845
5c3282cd53d7b10001934577,Other,Current,2,0.250114155
5e52d0122f5f952f2a7b6b28,Other,Current,2,0.250114155
58a63a64ea3d11000170e1cc,Other,Current,3,0.5
5c6aecbad0fb370001731cac,Other,Current,4,0.749885845
5bf720e60b616400019c6c6c,Other,Current,3,0.5
57bca845e2101600015e8e88,Other,Current,3,0.5
5f469dcf5fcb5d0355771013,Other,Current,3,0.5
5d254db8bb2e30001933fe36,Other,Current,3,0.5
5d003450f641130018828b8e,Other,Current,2,0.250114155
5d5f31230fc94a001c632b69,Other,Current,3,0.5
5ed53833cb34a1098e5e2bce,Other,Current,3,0.5
5e311dd7a390be11ebfc23c3,Other,Current,3,0.5
5c0023fb2213be0001c2cdde,Other,Current,3,0.5
5c4684826a7dbc00017c0a87,Other,Current,2,0.250114155
5ab8026547a9f7000153a324,Other,Current,2,0.250114155
5deb3c192235ad24f4a21826,Other,Current,2,0.250114155
5e025e51a2c696de398fa46b,Other,Current,3,0.5
5d66ea7549716000187f26af,Other,Current,2,0.250114155
5eadc21b6d4da6467f9d0a6b,Other,Current,3,0.5
5f3557097104764efaee9bbe,Other,Current,2,0.250114155
5de9ef512dc5c612021d3038,Other,Current,3,0.5
5e5e9f949ec7440200735db7,Other,Current,3,0.5
58dc1373463f960001ba45b3,Other,Current,3,0.5
5e9128974d246b4532f248ff,Other,Current,3,0.5
A13FUEPWBCLBUY,Other,Current,3,0.5
A15VCKELIEEPJN,Other,Current,3,0.5
A12FTSX85NQ8N9,Other,Current,2,0.250114155
A38I0E8UK53ME5,Other,Current,3,0.5
A3K9GTQBOI7O5A,Other,Current,2,0.250114155
A1L3937MY09J3I,Other,Current,3,0.5
A2MHY064OSYIBI,Other,Current,3,0.5
A3I40B0FATY8VH,Other,Current,3,0.5
A10MSB9X1UFLJ5,Other,Current,3,0.5
A1P2RQ166VS5BT,Other,Current,4,0.749885845
A22ABLVEI5EGPL,Other,Current,2,0.250114155
A1VR1XQEQQXYUE,Other,Current,5,0.999771689
A11TPUPFP2S4MK,Other,Current,2,0.250114155
A3O0QZQ4V2IXT7,Other,Current,2,0.250114155
A2OO4PG3LBLP5I,Other,Current,3,0.5
A2615YW1YERQBO,Other,Current,2,0.250114155
A1F9KLZGHE9DTA,Other,Current,3,0.5
A2FGKKWP33DFWS,Other,Current,3,0.5
AIEKCWYZTS41V,Other,Current,3,0.5
AMELYCC59JKB0,Other,Current,3,0.5
A2XQ3CFB5HT2ZQ,Other,Current,2,0.250114155
A2VLTSW6CXIUMR,Other,Current,4,0.749885845
A1DZMZTXWOM9MR,Other,Current,3,0.5
A1JJYY622DGE5L,Other,Current,3,0.5
A1RV2LERVS0A4H,Other,Current,2,0.250114155
A30RAYNDOWQ61S,Other,Current,2,0.250114155
A1DMXEJGJY02E1,Other,Current,3,0.5
A3F51C49T9A34D,Other,Current,1,0.000228311
A2OVX9UW5WANQE,Other,Current,5,0.999771689
A2196WCNDZULFS,Other,Current,2,0.250114155
A1ZT30BGR3266K,Other,Current,3,0.5
A3UPZ88FI1EJC,Other,Current,4,0.749885845
A3KF6O09H04SP7,Other,Current,2,0.250114155
A1BNYBF79IQ89T,Other,Current,3,0.5
A5BMKZRGHNSRT,Other,Current,4,0.749885845
A1NZFJHVJ9CNTO,Other,Current,3,0.5
A3180VXVP8MOIH,Other,Current,5,0.999771689
A2TLN8489YGY81,Other,Current,3,0.5
A2Y0WNHMT4PZ4C,Other,Current,1,0.000228311
A18VIO909RWY6D,Other,Current,3,0.5
A34SIGOLUGKIHJ,Other,Current,3,0.5
A16G6PPH1INQL8,Other,Current,4,0.749885845
A2YGOORS5N9RW8,Other,Current,2,0.250114155
AIHHRINW9IN1I,Other,Current,3,0.5
A3P5WIW36V70AI,Other,Current,3,0.5
AMV1E7FFPVAW4,Other,Current,3,0.5
A3FAF93BMDJLAL,Other,Current,2,0.250114155
A1TLNLB9D87H6,Other,Current,2,0.250114155
A30UE6DWFNUCWX,Other,Current,3,0.5
A2MUCL20GTQJA0,Other,Current,3,0.5
A2FL477TMKC91L,Other,Current,3,0.5
A3FGT6EU39C6S4,Other,Current,3,0.5
A2S64AUN7JI7ZS,Other,Current,3,0.5
A3R5OJR60C6004,Other,Current,3,0.5
A3URLNXHLP4ARU,Other,Current,2,0.250114155
ADZHJZ078THWQ,Other,Current,3,0.5
AGWWUXDX6CI38,Other,Current,3,0.5
A222R4PNCF08OF,Other,Current,3,0.5
A2V27A9GZA1NR2,Other,Current,1,0.000228311
A1V1JNPU0KOA3X,Other,Current,3,0.5
AA4O2W236E3FW,Other,Current,3,0.5
A98E8M4QLI9RS,Other,Current,3,0.5
AXMPSUNKUBEIL,Other,Current,3,0.5
A3D2U4QF7821ZW,Other,Current,3,0.5
A1EUBMQ86K32XE,Other,Current,3,0.5
AEWGY34WUIA32,Other,Current,2,0.250114155
A3388HIWAKD3DV,Other,Current,5,0.999771689
AZNIEFUIVB2H0,Other,Current,2,0.250114155
APGX2WZ59OWDN,Other,Current,2,0.250114155
A37JSOJH9695SM,Other,Current,5,0.999771689
A37OUZOGQKGMW0,Other,Current,3,0.5
A3QEVFM3UD67BA,Other,Current,4,0.749885845
A2DWPP1KKAY0HG,Other,Current,3,0.5
AW5O1RK3W60FC,Other,Current,3,0.5
A3O0ZQMDKOKAMR,Other,Current,4,0.749885845
A2NO3OTBZYY43Z,Other,Current,3,0.5
5d338bb02381b7001761694e,Other,MostDiff,5,0.999771689
5c57631a47a04100010da795,Other,MostDiff,4,0.749885845
5d73b97a40e4bc00019e1db8,Other,MostDiff,4,0.749885845
5d8d12f6d88e3a00142c9751,Other,MostDiff,5,0.999771689
5a3bdd2c8d005a0001829f3e,Other,MostDiff,5,0.999771689
5c381b1ce4dbd30001fbc9c9,Other,MostDiff,5,0.999771689
5d615f7632cfbd001b1b6dcb,Other,MostDiff,2,0.250114155
5c0a696aa4e5fc0001759543,Other,MostDiff,4,0.749885845
5db222231ff7b4000ab2cfc1,Other,MostDiff,5,0.999771689
5c223d4a4a7e1f000137e5b9,Other,MostDiff,4,0.749885845
5c55fec09fcbc40001dc50b5,Other,MostDiff,3,0.5
5d88db42c1d06e001a1fdcab,Other,MostDiff,5,0.999771689
5d45c2d1da9cb60015aa4312,Other,MostDiff,4,0.749885845
A2OVWCQ4B9AHFY,Other,MostDiff,4,0.749885845
5b0fa626bd9c310001568d6c,Other,MostDiff,4,0.749885845
5a4bf09053a4560001ba0ebf,Other,MostDiff,3,0.5
5cf5134c8f8ff80019e76721,Other,MostDiff,3,0.5
5d9a09095223b6001809f1c9,Other,MostDiff,5,0.999771689
5dea76e109c1071948aed0ff,Other,MostDiff,5,0.999771689
55ef4896b9401300137f40ac,Other,MostDiff,5,0.999771689
5dfb693a73d72487b1fe495b,Other,MostDiff,5,0.999771689
5e121701dc79bd8a1a22ca99,Other,MostDiff,5,0.999771689
5e683c4d6ca0f9000d3f35fe,Other,MostDiff,5,0.999771689
5dfc64647adf4b971f329cbf,Other,MostDiff,3,0.5
5e3a7e26ca5cf328020dc4b6,Other,MostDiff,3,0.5
5c7cf8b58ca9000001b52f6e,Other,MostDiff,5,0.999771689
5aa637861eda41000136d5d2,Other,MostDiff,2,0.250114155
5bf17270871dd1000197226e,Other,MostDiff,5,0.999771689
5be0a65507684000010cf0f9,Other,MostDiff,3,0.5
5c0150326a0c6e00013c6068,Other,MostDiff,3,0.5
599eaf0fbfd73c00010ea24e,Other,MostDiff,2,0.250114155
5eaad5dcc2e64603e5122442,Other,MostDiff,5,0.999771689
5c3a34eebe1ddc0001aa35d6,Other,MostDiff,4,0.749885845
5e6fd38fe95be7071b5196bf,Other,MostDiff,4,0.749885845
5d55d562e04e1c0001f5e682,Other,MostDiff,4,0.749885845
5e121b2b82a955890a9b3484,Other,MostDiff,3,0.5
A3OB6REG5CGHK1,Other,MostDiff,4,0.749885845
5d5f07cdca10e90016bc0103,Other,MostDiff,4,0.749885845
5ede432f75bfd1073c1501d8,Other,MostDiff,4,0.749885845
5ec7ec01fc75cf27b5dd16ee,Other,MostDiff,2,0.250114155
5cfc3d486e9951001a0cb8cd,Other,MostDiff,3,0.5
5dcefcd0307b8d05031d7264,Other,MostDiff,3,0.5
57e7bb4e73e67300012b8e2a,Other,MostDiff,5,0.999771689
5993020a5f49420001caf86b,Other,MostDiff,5,0.999771689
5a78e410ae9a0b0001a97274,Other,MostDiff,4,0.749885845
5bf32090a155c300016f3c06,Other,MostDiff,3,0.5
5e667f3bc3f30a4050fc8f2f,Other,MostDiff,2,0.250114155
5e500182080ac1000b1c7315,Other,MostDiff,5,0.999771689
58742bf5d53c97000159df8c,Other,MostDiff,5,0.999771689
5d47abcc2dc88900166f27c9,Other,MostDiff,5,0.999771689
5ee0f5feec87fc0bc5eabdd7,Other,MostDiff,4,0.749885845
5d76a776f6630c0018431c01,Other,MostDiff,5,0.999771689
5b5a822e1ad8270001c4f28d,Other,MostDiff,5,0.999771689
5e6d3b17a2b73d2f7aef3d04,Other,MostDiff,5,0.999771689
5e1b9d3d08b5ba3c86879d5b,Other,MostDiff,5,0.999771689
5e15e63a4f40fbbd907aff1e,Other,MostDiff,3,0.5
5d82be0cf45ead000150f026,Other,MostDiff,5,0.999771689
558acd52fdf99b65685f03d9,Other,MostDiff,4,0.749885845
5edc195a95d5090e1c3f91b2,Other,MostDiff,3,0.5
5e39d872793a082024d9cf18,Other,MostDiff,4,0.749885845
57dd766bbcd7150001ded5de,Other,MostDiff,4,0.749885845
59417543c768a500011c9731,Other,MostDiff,4,0.749885845
56f0393f3f71990005d0e66d,Other,MostDiff,5,0.999771689
5e51dfe3618c57215938d7b7,Other,MostDiff,3,0.5
5d54b73f1c1de70015d50959,Other,MostDiff,5,0.999771689
5d6141608a11df001a477fbe,Other,MostDiff,5,0.999771689
5be781ca3b047e0001a39e47,Other,MostDiff,4,0.749885845
5e04446a783225ee6e9ed929,Other,MostDiff,5,0.999771689
59a1de0cec2f75000124eeaf,Other,MostDiff,4,0.749885845
5dd3e852b988873c617cd21a,Other,MostDiff,5,0.999771689
5e975ea254955d0bfe9f7929,Other,MostDiff,5,0.999771689
5dcf402982569a08ddd84086,Other,MostDiff,5,0.999771689
5dcf7b49523df00ae9c4e07e,Other,MostDiff,4,0.749885845
5ed17af75957f60d040e3f34,Other,MostDiff,4,0.749885845
5edd13e3858a15a07241964b,Other,MostDiff,3,0.5
578673a9275be6000135880e,Other,MostDiff,4,0.749885845
5ecc6fb87c7c7646490f3cf8,Other,MostDiff,5,0.999771689
58effc65c31d4d00015aa5b9,Other,MostDiff,4,0.749885845
5e416e22fb96eb000b3fe2a8,Other,MostDiff,5,0.999771689
5c43349027bb0d0001282427,Other,MostDiff,3,0.5
5c2cdb4e213a1a0001b9c475,Other,MostDiff,4,0.749885845
5eb2d579ed24d507082b07a2,Other,MostDiff,2,0.250114155
5dc1cd625fd2031344dfe43d,Other,MostDiff,3,0.5
5b97f8988ae8150001c7a887,Other,MostDiff,2,0.250114155
5c5fc78e96dff400013607a5,Other,MostDiff,3,0.5
5c804f4092ad770015846011,Other,MostDiff,4,0.749885845
5d2e56ae72b6780001c66698,Other,MostDiff,5,0.999771689
5d82d28977546f00166ae702,Other,MostDiff,4,0.749885845
5a9262251eda410001360b2c,Other,MostDiff,5,0.999771689
5ea492e3b1b3620a6fee3b90,Other,MostDiff,5,0.999771689
59e833e72f63d30001c8fb86,Other,MostDiff,4,0.749885845
5c71b63c4aa8ec0001f2bfc4,Other,MostDiff,5,0.999771689
5dc4175e3317732e53467e8b,Other,MostDiff,3,0.5
59658491b9153e0001617465,Other,MostDiff,4,0.749885845
5c9ebf067114700016da2813,Other,MostDiff,4,0.749885845
5eca8de81197051fa92b5a6a,Other,MostDiff,2,0.250114155
57b60487e5b60d0001083aea,Other,MostDiff,3,0.5
5d1beb9c9e033e0017a725dc,Other,MostDiff,2,0.250114155
5dee72917309b950e5262f3a,Other,MostDiff,3,0.5
56d0f57421cd29000a9737e4,Other,MostDiff,4,0.749885845
5ec75df0d799ae1c11a8115c,Other,MostDiff,3,0.5
5e65c211b45c6432d8227e4c,Other,MostDiff,2,0.250114155
5c6a3c721519ac0001668582,Other,MostDiff,5,0.999771689
5dc1eb838a84461511b3cd73,Other,MostDiff,5,0.999771689
5cd062370081a60017789079,Other,MostDiff,5,0.999771689
5dc8d8b90a0b38630af7a0ba,Other,MostDiff,3,0.5
5d6ef023cfe0a400198f911e,Other,MostDiff,4,0.749885845
5beb8419aec9ef0001e9d5fb,Other,MostDiff,3,0.5
5ea8fe56a6d1a135a5a442cd,Other,MostDiff,4,0.749885845
5c9a7872e2a8d00001585513,Other,MostDiff,4,0.749885845
5c05ff644c14cf00019db0a9,Other,MostDiff,5,0.999771689
5d847ac9be4b0b00188463d7,Other,MostDiff,5,0.999771689
5eb33612d573b51326905f30,Other,MostDiff,3,0.5
5c90094e71f3100016181ea9,Other,MostDiff,5,0.999771689
5e82cbf3469f74a0b6d0fd29,Other,MostDiff,4,0.749885845
5d0d16d991270800010b7dd7,Other,MostDiff,4,0.749885845
5daa18ed95be5f00133609e8,Other,MostDiff,2,0.250114155
5e6027f12036113753519c82,Other,MostDiff,4,0.749885845
5b619b6c5256470001bcf992,Other,MostDiff,4,0.749885845
5e35d4a59d323458753819d2,Other,MostDiff,5,0.999771689
595b93be7882150001240e21,Other,MostDiff,3,0.5
5e37b3d7abde98738c0f1e7c,Other,MostDiff,4,0.749885845
5e29ada5d441690127fb5748,Other,MostDiff,4,0.749885845
5e84b8443f064006f1b5215c,Other,MostDiff,5,0.999771689
5dcca657854936945d68eaa9,Other,MostDiff,4,0.749885845
5cd321750316ed0017c81bcd,Other,MostDiff,5,0.999771689
5b4d39f2d4c93b00019c8217,Other,MostDiff,3,0.5
55b9a9b0fdf99b6906d2aba4,Other,MostDiff,3,0.5
58a43e029a17120001d910d5,Other,MostDiff,5,0.999771689
5edeb3b209233c154f4d552a,Other,MostDiff,4,0.749885845
5d9f8573ce3daf0015e3e400,Other,MostDiff,3,0.5
5de1986c040f531f97eb6092,Other,MostDiff,5,0.999771689
5490c822fdf99b71ba910e1a,Other,MostDiff,5,0.999771689
5831f08ebfb3b400015a6ad4,Other,MostDiff,4,0.749885845
5e6690ca0ef3a301da87b4d9,Other,MostDiff,4,0.749885845
5e9b621702bbdc069b2496c4,Other,MostDiff,2,0.250114155
5e6989bc651f7d241449fccf,Other,MostDiff,3,0.5
5e8537fe23609011fe987ca7,Other,MostDiff,4,0.749885845
5ea997837d28170bc5125c56,Other,MostDiff,5,0.999771689
5d378df21acda30001e7191e,Other,MostDiff,4,0.749885845
5cc1e9161758c700138de977,Other,MostDiff,3,0.5
5c82a8cdfff8430015e9942f,Other,MostDiff,4,0.749885845
5c925b0fb138fe0014e4036b,Other,MostDiff,3,0.5
5e5ab88a43f33029b119a48c,Other,MostDiff,4,0.749885845
5e19c8d1477f3b24e0ac5efa,Other,MostDiff,3,0.5
5a212dcc7b108200011e040c,Other,MostDiff,3,0.5
5c27f83289f035000174a168,Other,MostDiff,5,0.999771689
5ed081544e61f3163c036286,Other,MostDiff,2,0.250114155
5d6d6412f570e000184cf48b,Other,MostDiff,3,0.5
5bddf0f876219d00014b145e,Other,MostDiff,5,0.999771689
5dacf17a6f11e500163e3bc4,Other,MostDiff,3,0.5
5e4af9e73485dd000c99724e,Other,MostDiff,5,0.999771689
5bcb229aa8920a00013060fa,Other,MostDiff,5,0.999771689
5b15307351caaf0001228d9b,Other,MostDiff,5,0.999771689
5cb9bc10e50fe5001746c43b,Other,MostDiff,5,0.999771689
5a0d9553fe645f0001e9f852,Other,MostDiff,3,0.5
5c03217b1a20110001e979f0,Other,MostDiff,4,0.749885845
5ec12ad1759b78000a4f9965,Other,MostDiff,5,0.999771689
5e552a5e45774651f60e62b3,Other,MostDiff,4,0.749885845
5dc1c27fb3e5c212018d9e33,Other,MostDiff,4,0.749885845
5ec2f967fa87231315e8b60c,Other,MostDiff,5,0.999771689
5e5b0bcc7a584430eb8bea65,Other,MostDiff,4,0.749885845
5c971acab18d000001e1afd7,Other,MostDiff,5,0.999771689
5e815773285d3883ba2fbbcf,Other,MostDiff,5,0.999771689
5eb1bc2b9d57e52f90d13214,Other,MostDiff,5,0.999771689
5b5c8d4e10aec90001ed4bee,Other,MostDiff,4,0.749885845
5d63179aa3b94d0001da4bb6,Other,MostDiff,3,0.5
5c742339e621f900163f4543,Other,MostDiff,3,0.5
583b397f54686200010f1d20,Other,MostDiff,4,0.749885845
59dc458f77860e000151240e,Other,MostDiff,5,0.999771689
5b76ce43bfc4cb0001f2c4c3,Other,MostDiff,3,0.5
5e80d8569d1bdf03449b0c2e,Other,MostDiff,4,0.749885845
5e175705cfe8dc000b559793,Other,MostDiff,5,0.999771689
5ddae85b393bd3a44d7cbaaa,Other,MostDiff,4,0.749885845
5e1797da928b15062260e30e,Other,MostDiff,4,0.749885845
5d612ae16512d700159face7,Other,MostDiff,4,0.749885845
55ddb84550a1f7000b90d65a,Other,MostDiff,4,0.749885845
5e27868c5cbbcc0b3599574b,Other,MostDiff,4,0.749885845
5c871f91e769f8000178afc8,Other,MostDiff,4,0.749885845
5d461284d9b0690001720f6d,Other,MostDiff,5,0.999771689
5e83abb4e0a2e40fd565226d,Other,MostDiff,1,0.000228311
5c28113978fad50001932f58,Other,MostDiff,5,0.999771689
5e78bf026d9a62443b9d5b74,Other,MostDiff,4,0.749885845
5dba287f9653e80734e335d7,Other,MostDiff,3,0.5
58f10189738cac000116d3ab,Other,MostDiff,3,0.5
5ee3c01c7247c006e9a3f4fd,Other,MostDiff,4,0.749885845
59f226a9d6380600018b2923,Other,MostDiff,3,0.5
5a6f1ccade1f390001dbd8b7,Other,MostDiff,4,0.749885845
5e7daa886c123242e86c8138,Other,MostDiff,5,0.999771689
5ee64e85c682de3a880579c6,Other,MostDiff,3,0.5
A1PAY3X73PQ16S,Other,MostDiff,5,0.999771689
5c92870723bd7e001870138e,Other,MostDiff,4,0.749885845
5d30a193b2cfe00017231a93,Other,MostDiff,5,0.999771689
5d4c7ac3e8ec490018b0050d,Other,MostDiff,5,0.999771689
5e84253b26729e1847f16611,Other,MostDiff,3,0.5
